sales_id,customer_id,product_id,order_date,quantity,unit_price,sales_amount
2963,162,63,2024-01-11,1,211.42,211.42
2964,365,99,2024-12-24,3,407.47,1222.41
2965,342,35,2023-07-21,4,384.52,1538.08
2966,309,31,2024-03-20,3,394.09,1182.27
2967,379,28,2023-10-24,2,232.56,465.12
2968,343,103,2024-05-07,4,14.63,58.52
2969,435,1,2023-12-04,3,90.21,270.63
2970,387,25,2025-07-11,3,371.94,1115.82
2971,42,43,2025-12-25,2,377.82,755.64
2972,354,102,2025-03-02,1,486.29,486.29
2973,416,84,2025-08-19,1,99.14,99.14
2974,109,67,2023-11-13,4,65.85,263.4
2975,51,63,2025-07-30,2,73.7,147.4
2976,250,51,2024-09-17,4,96.47,385.88
2977,497,2,2023-03-16,1,266.59,266.59
2978,341,82,2025-07-27,2,487.73,975.46
2979,430,108,2023-02-28,5,296.77,1483.85
2980,383,64,2024-01-21,2,263.73,527.46
2981,492,74,2023-01-15,2,338.31,676.62
2982,21,69,2023-07-18,5,41.6,208.0
2983,300,9,2023-02-04,3,408.6,1225.8
2984,139,2,2023-06-11,3,325.21,975.63
2985,359,34,2025-09-08,3,89.74,269.22
2986,324,60,2025-03-09,1,317.2,317.2
2987,499,102,2025-06-13,2,300.12,600.24
2988,385,61,2024-04-15,5,37.1,185.5
2989,92,31,2024-06-14,1,137.13,137.13
2990,447,10,2025-03-02,5,198.52,992.6
2991,280,114,2025-05-01,1,126.22,126.22
2992,125,76,2023-12-14,1,125.37,125.37
2993,483,36,2024-11-24,1,288.61,288.61
2994,397,118,2025-07-23,5,238.08,1190.4
2995,111,85,2025-07-01,4,335.31,1341.24
2996,354,49,2023-05-27,1,478.42,478.42
2997,139,111,2024-11-05,3,331.98,995.94
2998,484,70,2024-11-17,2,293.14,586.28
2999,435,112,2025-08-17,4,424.54,1698.16
3000,273,49,2024-11-16,4,317.88,1271.52
3001,99,3,2023-05-01,5,86.95,434.75
3002,252,74,2024-02-23,4,160.8,643.2
3003,338,5,2023-12-16,5,368.01,1840.05
3004,104,110,2023-02-11,5,370.5,1852.5
3005,214,90,2023-01-29,3,493.57,1480.71
3006,249,61,2025-08-23,1,315.35,315.35
3007,152,85,2025-02-23,4,450.27,1801.08
3008,250,109,2023-01-14,1,32.02,32.02
3009,275,90,2025-07-08,1,285.28,285.28
3010,165,102,2025-03-28,1,460.32,460.32
3011,487,108,2025-04-04,5,147.19,735.95
3012,341,26,2025-05-21,1,81.66,81.66
3013,8,72,2023-10-22,4,178.5,714.0
3014,284,5,2025-05-13,5,397.16,1985.8
3015,5,15,2024-07-01,4,46.93,187.72
3016,145,16,2025-11-26,5,302.17,1510.85
3017,101,1,2025-10-04,2,72.14,144.28
3018,164,16,2025-11-03,2,220.59,441.18
3019,374,37,2024-09-26,2,483.16,966.32
3020,147,3,2024-08-17,2,101.6,203.2
3021,64,52,2024-09-05,5,21.84,109.2
3022,91,47,2025-11-11,1,216.47,216.47
3023,117,95,2024-04-09,3,290.96,872.88
3024,354,13,2025-08-12,3,152.27,456.81
3025,267,120,2025-07-18,2,273.18,546.36
3026,310,80,2025-03-09,1,476.93,476.93
3027,173,55,2024-01-30,4,159.33,637.32
3028,47,107,2023-09-03,1,158.17,158.17
3029,140,21,2024-07-21,4,243.97,975.88
3030,246,66,2023-02-07,3,260.08,780.24
3031,149,54,2023-09-02,1,5.68,5.68
3032,246,27,2023-01-21,1,309.86,309.86
3033,395,38,2024-01-29,3,498.69,1496.07
3034,487,90,2025-09-13,1,149.54,149.54
3035,476,58,2023-01-08,4,317.25,1269.0
3036,5,62,2023-11-24,1,7.29,7.29
3037,465,102,2023-10-17,4,304.14,1216.56
3038,184,46,2024-05-25,2,226.3,452.6
3039,20,89,2025-06-30,1,267.5,267.5
3040,425,11,2023-12-27,4,274.23,1096.92
3041,46,72,2024-12-16,3,92.59,277.77
3042,12,8,2023-08-07,2,386.13,772.26
3043,70,97,2024-02-10,1,279.96,279.96
3044,17,117,2025-01-22,4,138.75,555.0
3045,371,71,2025-07-11,1,469.0,469.0
3046,147,64,2025-04-11,4,11.32,45.28
3047,154,102,2025-03-04,1,364.34,364.34
3048,304,21,2024-08-17,2,193.71,387.42
3049,108,72,2023-04-17,2,263.66,527.32
3050,236,115,2024-08-03,1,149.3,149.3
3051,308,118,2024-08-31,1,164.02,164.02
3052,352,63,2023-01-08,5,12.51,62.55
3053,70,85,2025-03-16,1,366.27,366.27
3054,183,64,2023-07-08,1,356.85,356.85
3055,250,120,2023-03-22,2,328.91,657.82
3056,228,20,2023-04-18,1,439.59,439.59
3057,102,8,2024-11-16,3,451.13,1353.39
3058,75,58,2023-12-12,1,280.44,280.44
3059,417,46,2023-11-24,5,343.99,1719.95
3060,446,31,2024-07-08,4,10.44,41.76
3061,216,114,2023-10-29,2,423.94,847.88
3062,407,93,2023-07-19,3,409.12,1227.36
3063,399,112,2025-06-11,4,15.02,60.08
3064,411,9,2025-11-28,3,273.7,821.1
3065,203,15,2023-11-03,2,453.79,907.58
3066,192,94,2025-10-24,5,94.79,473.95
3067,249,26,2024-04-12,2,179.56,359.12
3068,499,10,2023-06-28,3,168.87,506.61
3069,242,29,2024-10-06,3,181.19,543.57
3070,465,118,2023-10-03,2,25.73,51.46
3071,179,80,2024-09-12,1,143.11,143.11
3072,437,36,2024-09-29,2,150.95,301.9
3073,462,84,2025-07-18,5,433.61,2168.05
3074,219,109,2023-07-02,2,179.3,358.6
3075,82,118,2023-03-13,4,226.37,905.48
3076,92,37,2024-12-19,1,193.47,193.47
3077,435,86,2024-12-26,4,64.73,258.92
3078,175,71,2023-09-26,2,495.23,990.46
3079,239,23,2025-11-09,1,413.78,413.78
3080,260,41,2024-07-31,4,272.76,1091.04
3081,391,104,2025-09-21,4,240.8,963.2
3082,365,93,2025-03-25,1,326.38,326.38
3083,163,80,2023-05-27,1,166.58,166.58
3084,48,102,2025-06-08,3,29.89,89.67
3085,329,28,2023-11-06,1,205.14,205.14
3086,328,48,2024-06-01,2,492.07,984.14
3087,116,38,2023-01-14,5,95.26,476.3
3088,429,31,2023-05-12,3,266.21,798.63
3089,337,14,2025-01-24,1,9.22,9.22
3090,337,117,2024-03-14,5,65.41,327.05
3091,369,97,2025-01-12,3,295.66,886.98
3092,225,73,2025-01-09,2,152.22,304.44
3093,352,91,2025-03-05,5,453.31,2266.55
3094,328,88,2023-09-20,1,206.05,206.05
3095,147,77,2024-10-04,1,107.98,107.98
3096,63,90,2023-09-15,2,275.07,550.14
3097,294,29,2024-02-13,3,398.51,1195.53
3098,323,51,2025-09-01,5,14.61,73.05
3099,443,49,2025-11-13,2,255.23,510.46
3100,325,43,2023-09-28,3,387.85,1163.55
3101,13,92,2023-05-22,4,56.28,225.12
3102,431,92,2025-06-20,4,451.89,1807.56
3103,494,72,2025-08-31,3,135.94,407.82
3104,189,87,2023-10-01,1,89.45,89.45
3105,287,93,2023-10-03,1,296.68,296.68
3106,208,5,2024-04-09,4,91.64,366.56
3107,114,42,2025-11-28,1,341.45,341.45
3108,480,7,2023-10-15,1,247.6,247.6
3109,22,42,2025-05-25,3,59.43,178.29
3110,349,36,2025-05-27,3,456.68,1370.04
3111,214,105,2023-06-29,1,338.24,338.24
3112,171,27,2024-03-22,3,275.27,825.81
3113,323,58,2025-02-23,5,190.3,951.5
3114,54,46,2024-07-14,4,71.76,287.04
3115,394,66,2024-04-28,5,355.22,1776.1
3116,298,25,2025-04-28,5,407.76,2038.8
3117,320,73,2024-12-22,1,67.28,67.28
3118,126,117,2023-04-26,1,249.81,249.81
3119,277,27,2024-06-18,5,245.0,1225.0
3120,464,1,2024-02-11,5,178.21,891.05
3121,204,87,2024-11-24,2,395.72,791.44
3122,194,74,2024-05-09,2,54.27,108.54
3123,169,42,2025-08-05,4,106.48,425.92
3124,152,52,2023-01-23,5,5.79,28.95
3125,35,25,2024-07-11,3,189.63,568.89
3126,184,54,2025-07-29,2,149.13,298.26
3127,286,67,2025-05-04,1,434.16,434.16
3128,57,6,2025-11-04,5,374.18,1870.9
3129,222,58,2025-06-09,3,46.81,140.43
3130,303,70,2023-03-19,3,371.77,1115.31
3131,163,53,2025-03-17,3,339.32,1017.96
3132,19,66,2025-11-07,1,144.45,144.45
3133,370,58,2025-02-06,2,12.65,25.3
3134,264,82,2024-03-29,3,62.01,186.03
3135,282,87,2025-07-16,2,128.72,257.44
3136,113,2,2023-10-04,4,409.23,1636.92
3137,488,76,2025-11-16,1,235.33,235.33
3138,327,22,2024-05-28,2,459.61,919.22
3139,30,37,2024-04-08,2,395.63,791.26
3140,135,20,2025-03-17,3,147.12,441.36
3141,67,103,2025-04-03,3,423.45,1270.35
3142,65,24,2023-12-29,1,62.78,62.78
3143,292,112,2025-01-20,2,22.88,45.76
3144,25,84,2024-06-08,5,306.23,1531.15
3145,37,65,2023-02-25,3,174.16,522.48
3146,1,65,2024-05-03,3,168.07,504.21
3147,399,81,2025-11-17,4,345.17,1380.68
3148,37,1,2024-12-22,1,425.8,425.8
3149,141,117,2023-02-10,2,164.48,328.96
3150,232,116,2025-09-30,2,165.88,331.76
3151,136,109,2023-09-17,2,269.26,538.52
3152,389,94,2024-03-16,3,328.33,984.99
3153,188,105,2025-07-14,1,105.44,105.44
3154,128,111,2025-05-05,2,456.78,913.56
3155,201,3,2023-03-25,5,328.94,1644.7
3156,127,46,2023-02-15,4,314.46,1257.84
3157,257,55,2024-03-15,4,452.58,1810.32
3158,164,75,2025-09-12,2,454.1,908.2
3159,35,88,2023-05-16,3,72.1,216.3
3160,194,86,2025-06-27,4,76.81,307.24
3161,191,64,2025-05-10,4,382.16,1528.64
3162,104,108,2025-02-26,4,478.66,1914.64
3163,23,45,2024-08-12,4,334.92,1339.68
3164,265,26,2025-08-13,2,208.6,417.2
3165,290,77,2024-11-20,1,343.32,343.32
3166,430,65,2024-06-22,1,118.26,118.26
3167,462,24,2024-12-08,3,498.99,1496.97
3168,384,74,2023-10-22,5,218.39,1091.95
3169,260,35,2023-02-22,1,466.18,466.18
3170,414,24,2025-03-16,5,218.25,1091.25
3171,479,28,2023-02-21,1,464.43,464.43
3172,358,100,2024-12-28,1,171.16,171.16
3173,75,80,2023-03-13,3,381.47,1144.41
3174,355,104,2023-01-28,4,475.75,1903.0
3175,72,16,2024-04-13,3,324.76,974.28
3176,259,59,2025-02-02,1,340.39,340.39
3177,398,81,2025-06-04,4,55.93,223.72
3178,188,115,2025-06-30,4,239.74,958.96
3179,461,54,2024-06-30,4,443.94,1775.76
3180,173,79,2023-07-20,5,124.25,621.25
3181,480,16,2025-03-30,1,395.24,395.24
3182,290,15,2024-07-13,2,339.48,678.96
3183,45,98,2024-01-14,3,115.38,346.14
3184,61,11,2025-12-11,5,144.98,724.9
3185,83,65,2023-03-20,3,216.64,649.92
3186,123,79,2025-04-13,2,66.94,133.88
3187,358,90,2025-10-28,4,457.12,1828.48
3188,16,115,2023-01-25,2,370.98,741.96
3189,66,68,2024-03-25,3,185.66,556.98
3190,424,43,2025-02-06,2,153.33,306.66
3191,145,69,2025-01-24,1,346.34,346.34
3192,375,99,2023-07-17,2,214.99,429.98
3193,162,13,2024-03-12,1,118.52,118.52
3194,234,10,2024-11-20,2,217.92,435.84
3195,380,75,2024-08-09,1,436.29,436.29
3196,144,82,2023-04-14,1,38.96,38.96
3197,358,98,2024-09-18,2,187.34,374.68
3198,188,103,2025-11-28,5,481.36,2406.8
3199,322,41,2024-04-02,4,12.34,49.36
3200,450,106,2023-12-30,4,445.87,1783.48
3201,474,50,2023-05-15,4,190.54,762.16
3202,13,87,2024-01-09,1,98.81,98.81
3203,184,71,2023-02-08,4,12.41,49.64
3204,111,59,2025-03-29,1,39.91,39.91
3205,415,39,2023-02-16,5,90.06,450.3
3206,290,3,2023-02-05,2,17.58,35.16
3207,295,76,2023-04-05,2,171.25,342.5
3208,451,7,2025-09-11,1,27.22,27.22
3209,392,49,2024-01-03,1,347.65,347.65
3210,215,26,2023-03-06,5,410.36,2051.8
3211,462,33,2025-01-23,4,444.29,1777.16
3212,120,101,2025-03-26,5,276.82,1384.1
3213,382,48,2025-01-25,2,473.52,947.04
3214,55,79,2023-06-30,2,7.79,15.58
3215,27,2,2024-08-19,4,71.34,285.36
3216,118,105,2025-02-25,2,150.12,300.24
3217,221,71,2024-09-18,1,395.57,395.57
3218,231,32,2024-09-07,2,443.27,886.54
3219,53,4,2023-04-22,3,310.98,932.94
3220,295,20,2024-03-28,4,194.7,778.8
3221,321,114,2025-01-25,4,334.59,1338.36
3222,401,117,2024-08-06,4,94.55,378.2
3223,233,36,2023-05-19,3,231.65,694.95
3224,158,32,2023-08-19,5,256.23,1281.15
3225,437,28,2025-09-10,1,56.91,56.91
3226,269,77,2023-09-10,4,21.77,87.08
3227,21,1,2024-07-14,2,376.3,752.6
3228,403,60,2023-03-13,1,269.68,269.68
3229,53,56,2023-08-10,2,169.46,338.92
3230,275,35,2023-03-03,1,221.43,221.43
3231,313,112,2025-03-16,1,479.06,479.06
3232,281,30,2023-05-05,2,195.53,391.06
3233,214,54,2025-01-10,2,56.22,112.44
3234,31,36,2023-06-10,1,234.48,234.48
3235,337,55,2024-06-24,4,325.78,1303.12
3236,183,89,2024-09-17,2,11.0,22.0
3237,23,80,2023-04-16,3,169.51,508.53
3238,32,58,2025-02-14,3,199.79,599.37
3239,446,83,2023-01-02,1,234.54,234.54
3240,74,65,2023-08-21,5,154.33,771.65
3241,10,69,2024-01-04,1,335.13,335.13
3242,484,51,2025-08-03,1,472.63,472.63
3243,456,22,2023-06-29,4,457.43,1829.72
3244,54,88,2023-10-20,4,333.87,1335.48
3245,52,107,2024-08-06,5,255.91,1279.55
3246,148,109,2025-03-05,5,413.78,2068.9
3247,160,116,2023-06-24,5,418.79,2093.95
3248,370,101,2023-05-03,5,415.64,2078.2
3249,14,53,2023-08-15,5,83.13,415.65
3250,178,100,2024-03-19,1,17.59,17.59
3251,412,36,2024-03-03,1,491.68,491.68
3252,366,68,2025-02-03,3,480.03,1440.09
3253,500,36,2024-09-23,3,284.37,853.11
3254,53,52,2023-03-06,2,496.57,993.14
3255,408,53,2024-03-03,1,386.42,386.42
3256,335,82,2024-09-09,5,261.1,1305.5
3257,22,50,2025-07-13,2,197.72,395.44
3258,30,80,2025-03-22,4,298.47,1193.88
3259,191,41,2023-04-17,1,260.32,260.32
3260,260,18,2024-10-20,3,496.93,1490.79
3261,205,22,2023-09-22,1,247.78,247.78
3262,59,66,2023-06-04,1,418.78,418.78
3263,471,21,2025-11-02,1,407.74,407.74
3264,264,100,2025-06-14,1,40.35,40.35
3265,466,44,2025-09-19,4,48.07,192.28
3266,12,103,2023-09-02,3,331.61,994.83
3267,119,47,2024-01-21,1,133.26,133.26
3268,415,39,2025-01-28,4,330.48,1321.92
3269,462,29,2024-02-18,2,76.59,153.18
3270,290,54,2024-12-15,1,201.55,201.55
3271,338,90,2025-01-28,4,55.72,222.88
3272,248,85,2025-01-16,5,144.64,723.2
3273,354,17,2024-08-15,2,48.71,97.42
3274,127,80,2025-04-18,3,485.44,1456.32
3275,75,60,2023-01-16,1,200.55,200.55
3276,361,31,2025-09-19,1,451.09,451.09
3277,204,115,2025-12-04,4,485.73,1942.92
3278,49,73,2024-10-12,3,455.23,1365.69
3279,79,95,2023-05-28,5,230.21,1151.05
3280,441,78,2023-12-21,2,390.55,781.1
3281,479,49,2024-12-03,3,81.08,243.24
3282,241,101,2024-09-04,1,51.94,51.94
3283,349,2,2023-04-15,4,439.07,1756.28
3284,154,116,2024-01-31,5,20.4,102.0
3285,274,48,2024-08-28,4,486.3,1945.2
3286,96,110,2025-04-30,2,337.71,675.42
3287,214,14,2024-03-17,3,212.71,638.13
3288,294,59,2025-05-22,4,74.98,299.92
3289,209,97,2024-10-28,4,363.0,1452.0
3290,343,99,2025-11-17,1,283.74,283.74
3291,88,58,2025-03-04,4,357.01,1428.04
3292,306,103,2024-04-19,5,211.87,1059.35
3293,264,58,2024-09-19,3,37.8,113.4
3294,425,111,2024-05-16,2,160.91,321.82
3295,390,51,2023-12-14,4,160.94,643.76
3296,325,84,2025-10-14,5,9.3,46.5
3297,428,2,2024-07-23,2,9.74,19.48
3298,377,115,2024-11-25,5,168.73,843.65
3299,320,41,2023-01-26,4,365.17,1460.68
3300,157,83,2023-08-05,4,313.9,1255.6
3301,156,101,2025-04-16,3,123.31,369.93
3302,139,82,2025-02-12,1,303.37,303.37
3303,121,16,2025-11-12,5,325.45,1627.25
3304,65,4,2024-10-31,1,263.67,263.67
3305,107,12,2024-12-18,1,263.07,263.07
3306,147,29,2023-11-06,2,188.03,376.06
3307,137,7,2024-08-21,2,66.08,132.16
3308,411,14,2023-09-24,5,195.81,979.05
3309,162,119,2024-10-07,1,175.94,175.94
3310,428,12,2025-10-19,3,298.03,894.09
3311,452,99,2024-03-25,1,428.85,428.85
3312,100,5,2024-07-18,2,190.81,381.62
3313,338,81,2025-11-25,1,356.32,356.32
3314,399,106,2023-01-28,4,406.86,1627.44
3315,307,32,2023-08-08,4,109.82,439.28
3316,141,74,2024-02-10,3,451.32,1353.96
3317,83,43,2023-09-28,5,39.87,199.35
3318,177,81,2025-03-02,1,451.35,451.35
3319,198,69,2025-08-20,4,86.0,344.0
3320,112,45,2025-04-13,5,171.9,859.5
3321,56,106,2023-11-13,4,304.59,1218.36
3322,460,9,2023-12-04,5,453.31,2266.55
3323,179,49,2023-12-17,5,131.57,657.85
3324,421,33,2024-05-25,4,382.97,1531.88
3325,401,100,2024-06-08,2,356.67,713.34
3326,186,100,2024-05-06,5,84.06,420.3
3327,471,18,2023-01-09,1,242.33,242.33
3328,218,9,2024-07-14,4,243.35,973.4
3329,413,62,2024-03-15,2,155.78,311.56
3330,417,57,2025-03-02,4,391.06,1564.24
3331,316,29,2023-02-02,3,463.34,1390.02
3332,475,114,2025-11-12,1,359.7,359.7
3333,217,78,2025-04-24,3,486.61,1459.83
3334,120,25,2024-07-19,5,29.98,149.9
3335,439,15,2023-02-18,5,23.43,117.15
3336,394,6,2024-04-06,3,447.46,1342.38
3337,175,120,2024-08-12,3,449.41,1348.23
3338,23,42,2023-12-02,5,58.02,290.1
3339,213,29,2023-12-25,2,181.94,363.88
3340,405,79,2023-12-12,1,418.52,418.52
3341,235,93,2023-07-12,4,68.63,274.52
3342,13,4,2025-01-25,3,137.38,412.14
3343,101,82,2024-04-22,1,342.09,342.09
3344,417,114,2025-04-07,4,491.04,1964.16
3345,24,57,2025-06-08,4,399.58,1598.32
3346,364,49,2024-10-14,3,389.77,1169.31
3347,11,44,2024-02-12,2,174.62,349.24
3348,273,103,2023-10-13,2,332.36,664.72
3349,452,80,2025-04-30,1,60.98,60.98
3350,431,75,2023-04-21,1,496.17,496.17
3351,281,14,2024-09-11,5,242.89,1214.45
3352,94,3,2025-03-03,2,321.21,642.42
3353,201,115,2023-02-19,1,438.71,438.71
3354,21,114,2025-11-03,5,5.48,27.4
3355,340,62,2024-08-10,4,488.11,1952.44
3356,467,106,2024-08-18,1,182.78,182.78
3357,211,64,2024-10-31,5,173.1,865.5
3358,140,102,2023-11-10,2,76.81,153.62
3359,293,45,2024-08-28,4,429.8,1719.2
3360,298,106,2023-10-24,1,436.07,436.07
3361,401,82,2024-07-22,2,14.89,29.78
3362,101,58,2025-04-11,4,32.58,130.32
3363,304,20,2024-09-01,3,459.58,1378.74
3364,359,58,2023-01-16,2,65.82,131.64
3365,28,112,2023-03-13,3,312.36,937.08
3366,41,89,2023-09-27,1,311.73,311.73
3367,355,57,2023-10-14,5,435.52,2177.6
3368,303,102,2023-03-07,1,288.46,288.46
3369,496,77,2025-05-29,2,219.84,439.68
3370,146,68,2023-03-09,3,487.32,1461.96
3371,256,119,2025-12-14,3,118.26,354.78
3372,462,78,2025-09-06,4,135.05,540.2
3373,227,97,2025-08-31,1,46.96,46.96
3374,236,92,2024-05-22,1,487.78,487.78
3375,361,52,2025-04-16,2,354.65,709.3
3376,380,37,2025-06-04,3,10.99,32.97
3377,455,8,2025-03-04,2,353.64,707.28
3378,489,44,2024-02-26,2,205.05,410.1
3379,13,98,2025-02-13,3,483.94,1451.82
3380,210,108,2024-04-22,2,142.31,284.62
3381,229,5,2025-07-14,3,356.59,1069.77
3382,397,118,2023-04-30,2,315.58,631.16
3383,100,69,2024-05-02,5,10.96,54.8
3384,31,31,2023-03-19,2,443.18,886.36
3385,386,45,2025-11-27,2,74.11,148.22
3386,16,9,2024-03-16,5,333.48,1667.4
3387,137,106,2024-04-06,1,388.9,388.9
3388,329,32,2024-09-03,3,317.31,951.93
3389,166,33,2025-07-05,4,53.07,212.28
3390,459,67,2024-08-31,5,487.71,2438.55
3391,310,30,2023-01-06,1,122.22,122.22
3392,440,114,2024-11-11,2,315.79,631.58
3393,470,76,2025-06-13,1,399.6,399.6
3394,481,29,2023-09-28,5,469.92,2349.6
3395,100,3,2025-03-21,2,303.99,607.98
3396,109,90,2024-07-12,1,133.23,133.23
3397,343,57,2023-04-09,4,419.14,1676.56
3398,173,30,2024-06-09,3,85.79,257.37
3399,237,9,2023-07-13,3,16.03,48.09
3400,162,26,2024-01-31,5,454.53,2272.65
3401,393,2,2025-02-08,2,289.82,579.64
3402,216,62,2025-10-20,2,39.47,78.94
3403,264,3,2025-05-29,3,291.97,875.91
3404,263,46,2025-01-14,1,76.78,76.78
3405,292,68,2024-11-13,2,20.54,41.08
3406,274,25,2023-01-15,4,62.68,250.72
3407,3,51,2024-01-03,4,388.68,1554.72
3408,28,13,2024-09-29,2,379.05,758.1
3409,326,103,2025-05-02,2,304.14,608.28
3410,492,44,2024-11-30,3,108.62,325.86
3411,428,35,2023-01-05,5,370.79,1853.95
3412,149,55,2023-08-19,3,206.98,620.94
3413,28,87,2025-10-08,5,257.82,1289.1
3414,488,9,2024-08-08,4,449.33,1797.32
3415,310,2,2023-06-18,5,231.64,1158.2
3416,438,61,2025-01-30,3,315.05,945.15
3417,65,118,2025-03-02,2,481.07,962.14
3418,356,41,2025-09-26,5,228.44,1142.2
3419,21,44,2023-06-01,3,282.56,847.68
3420,252,64,2025-10-12,4,294.29,1177.16
3421,235,31,2023-08-12,5,124.15,620.75
3422,227,108,2024-05-18,4,369.78,1479.12
3423,13,47,2023-02-13,4,364.69,1458.76
3424,313,2,2024-11-27,1,110.71,110.71
3425,49,96,2024-05-18,5,11.6,58.0
3426,118,82,2025-07-18,3,499.48,1498.44
3427,54,77,2025-04-22,5,292.89,1464.45
3428,138,110,2023-12-17,5,94.61,473.05
3429,53,69,2023-01-23,4,145.36,581.44
3430,44,58,2024-08-20,4,310.81,1243.24
3431,303,106,2025-12-02,4,73.12,292.48
3432,53,44,2024-04-10,4,23.45,93.8
3433,74,74,2023-02-09,3,400.25,1200.75
3434,46,56,2023-10-30,2,359.34,718.68
3435,13,43,2023-06-24,1,158.25,158.25
3436,165,89,2025-09-25,4,33.95,135.8
3437,102,34,2024-09-12,4,245.7,982.8
3438,280,101,2023-09-01,1,141.71,141.71
3439,258,30,2025-04-15,4,201.9,807.6
3440,470,71,2023-10-07,2,140.61,281.22
3441,337,70,2025-11-25,5,91.76,458.8
3442,356,118,2024-07-10,1,196.56,196.56
3443,398,55,2025-06-16,3,482.62,1447.86
3444,138,67,2025-11-12,1,136.78,136.78
3445,163,13,2024-12-19,2,171.3,342.6
3446,409,3,2025-07-20,3,167.97,503.91
3447,387,26,2023-04-01,5,242.74,1213.7
3448,111,57,2024-01-25,4,422.54,1690.16
3449,102,24,2024-07-03,1,204.05,204.05
3450,17,53,2025-07-19,3,404.04,1212.12
3451,268,70,2025-11-27,1,61.93,61.93
3452,182,43,2025-01-02,5,447.98,2239.9
3453,372,60,2024-05-14,1,96.73,96.73
3454,24,58,2025-12-02,3,24.4,73.2
3455,29,49,2025-05-20,2,83.39,166.78
3456,171,42,2024-05-31,3,99.42,298.26
3457,409,76,2023-03-09,1,256.71,256.71
3458,228,113,2023-05-03,5,227.72,1138.6
3459,378,100,2023-12-02,4,359.36,1437.44
3460,188,66,2025-08-31,4,30.22,120.88
3461,346,11,2025-02-17,5,251.36,1256.8
3462,230,103,2024-02-27,1,169.57,169.57
3463,321,98,2025-07-27,5,317.2,1586.0
3464,340,90,2025-03-14,1,26.63,26.63
3465,119,18,2024-09-25,3,22.29,66.87
3466,156,85,2025-12-18,2,216.49,432.98
3467,272,100,2023-04-06,1,406.61,406.61
3468,175,104,2023-12-20,4,337.19,1348.76
3469,465,52,2025-08-24,4,13.27,53.08
3470,104,46,2025-07-11,2,93.34,186.68
3471,92,44,2024-04-17,1,117.23,117.23
3472,186,22,2024-03-05,2,214.41,428.82
3473,460,53,2025-09-01,3,295.42,886.26
3474,283,59,2024-06-20,2,112.15,224.3
3475,181,94,2023-03-28,3,194.34,583.02
3476,170,114,2023-04-19,4,294.05,1176.2
3477,187,107,2025-09-20,3,194.8,584.4
3478,175,30,2025-04-01,1,75.87,75.87
3479,222,8,2025-07-25,1,248.37,248.37
3480,233,98,2025-10-01,1,165.38,165.38
3481,162,57,2024-10-10,1,432.77,432.77
3482,421,111,2023-07-10,5,388.93,1944.65
3483,134,73,2025-07-21,3,99.19,297.57
3484,391,115,2023-05-22,1,80.55,80.55
3485,480,20,2025-04-19,2,177.1,354.2
3486,224,104,2023-06-17,2,209.03,418.06
3487,153,25,2024-07-19,5,466.35,2331.75
3488,33,19,2025-01-13,3,154.3,462.9
3489,55,5,2024-11-03,3,434.45,1303.35
3490,442,75,2025-05-13,3,255.13,765.39
3491,7,79,2025-04-18,5,443.38,2216.9
3492,244,72,2024-06-14,3,352.47,1057.41
3493,313,83,2025-08-31,3,355.65,1066.95
3494,126,87,2024-07-15,1,261.8,261.8
3495,12,27,2023-06-24,3,420.95,1262.85
3496,16,40,2023-10-29,1,130.94,130.94
3497,208,96,2023-07-04,1,454.14,454.14
3498,43,26,2024-05-24,3,320.2,960.6
3499,373,27,2025-03-29,2,222.16,444.32
3500,484,62,2023-06-05,4,491.18,1964.72
3501,461,83,2025-02-25,2,431.7,863.4
3502,135,50,2025-03-05,3,387.15,1161.45
3503,228,42,2024-03-07,3,140.58,421.74
3504,111,29,2025-01-30,2,487.0,974.0
3505,307,39,2023-05-27,3,372.78,1118.34
3506,457,60,2024-04-25,1,304.58,304.58
3507,160,41,2024-03-10,5,461.29,2306.45
3508,331,33,2023-03-10,3,85.28,255.84
3509,264,83,2025-05-24,3,73.81,221.43
3510,225,101,2023-07-05,2,284.04,568.08
3511,471,83,2025-06-22,1,33.07,33.07
3512,217,97,2024-11-12,2,333.67,667.34
3513,456,111,2023-07-23,2,124.17,248.34
3514,45,16,2024-07-07,3,63.92,191.76
3515,214,23,2023-01-13,1,207.7,207.7
3516,59,7,2024-10-27,3,235.65,706.95
3517,132,26,2023-02-20,3,89.39,268.17
3518,104,96,2024-05-14,3,25.56,76.68
3519,195,12,2024-01-04,3,209.96,629.88
3520,413,72,2024-12-24,5,380.97,1904.85
3521,489,5,2023-12-23,4,437.73,1750.92
3522,157,106,2025-10-23,1,53.29,53.29
3523,98,92,2025-04-26,5,264.71,1323.55
3524,226,117,2023-09-13,4,135.38,541.52
3525,412,69,2023-10-06,4,190.44,761.76
3526,205,49,2025-12-18,4,467.05,1868.2
3527,79,26,2024-03-21,5,179.28,896.4
3528,124,5,2023-04-23,1,185.85,185.85
3529,471,22,2025-04-15,2,108.65,217.3
3530,428,79,2025-01-24,4,480.21,1920.84
3531,218,13,2024-01-02,2,230.96,461.92
3532,4,28,2025-12-19,2,287.34,574.68
3533,90,33,2023-11-25,3,229.32,687.96
3534,104,107,2024-12-28,2,130.19,260.38
3535,393,23,2025-10-02,3,406.15,1218.45
3536,119,97,2024-12-20,1,19.09,19.09
3537,133,107,2025-12-22,1,346.67,346.67
